2787	1605
2787	1230703
2788	1606
2789	1607
2790	1608
2791	1610
2792	1611
2793	1612
2794	1613
2795	793644
2796	1615
2797	1616
2798	1618
2798	1396333
2799	1619
2800	1620
2801	1621
2802	1622
2802	17706
2803	1625
2804	1626
2805	1627
2806	1629
2807	1630
2808	1631
2809	1632
2810	1633
2811	1634
2812	413823
2813	1636
2814	1637
2815	1638
2816	1639
2817	1641
2818	1643
2819	1644
2820	1645
2821	1650
2822	1646
2823	1647
2823	259988
2823	475647
2824	1648
2825	1649
2826	1651
2827	1652
2828	1653
2829	1654
2830	428402
2830	455073
2830	1259876
2831	370703
2831	703282
2833	1658
2834	1659
2835	1660
2836	1661
2837	1662
2838	1663
2839	1664
2839	240551
2840	1665
2841	1666
2842	257058
2842	436281
2843	1668
2844	1669
2845	1670
2846	1671
2847	1476
2848	25534
2849	1673
2850	1674
2851	436243
2852	1676
2853	1677
2854	1679
2855	1682
2856	1688
2857	1681
2858	1689
2858	690432
2858	694423
2859	1690
2860	471785
2861	304317
2862	1693
2863	1800
2864	1696
2865	1698
2866	1699
2867	1701
2868	1702
2868	1911927
2869	1703
2869	454508
2870	1704
2872	1706
2872	451728
2873	1707
2874	38392
2874	376610
2874	376611
2875	1709
2876	1710
2876	21098
2876	462578
2877	1711
2879	693478
2880	1714
2881	1715
2882	1716
2884	1718
2885	1719
2885	757502
2886	1720
2887	1721
2888	1722
2889	1879788
2890	1724
2891	1725
2892	1726
2893	1728
2894	1729
2895	1730
2896	1734
2897	1739
2898	1741
2899	1753
2900	1754
2900	52005
2900	64032
2900	562447
2900	707144
2901	1755
2902	1756
2903	1757
2904	1758
2905	1759
2906	1761
2907	1762
2908	1763
2909	1764
2909	453215
2909	1527811
2910	1765
2911	1767
2912	1772
2913	1773
2914	1775
2915	1776
2915	453904
2916	1790
2917	180286
2918	1797
2919	1798
2920	1801
2921	1802
2922	1803
2923	1804
2924	1806
2925	1812
2926	1813
2928	411667
2929	1819
2930	1820
2931	1822
2932	1823
2932	1479258
2933	1824
2934	1825
2935	1827
2936	1829
2937	1835
2938	1841
2939	257113
2940	1859
2941	1860
2943	1864
2944	1867
2945	1871
2946	1875
2947	1880
2948	1890
2949	1900
2950	2007
2951	2022
2951	776012
2952	2023
2952	1230758
2953	2024
2954	2026
2955	2029
2956	2039
2957	2040
2957	33483
2957	1448744
2958	2047
2959	2056
2960	2057
2961	2066
2961	24659
2961	24717
2962	2067
2963	2073
2964	2075
2965	2077
2965	1050524
2966	329612
2966	679856
2967	2088
2968	2090
2969	2111
2970	2133
2971	2115
2972	2126
2973	413731
2974	2136
2974	687556
2975	2138
2976	2140
2977	2141
2978	2146
2979	2147
2980	2148
2981	330617
2982	2151
2983	2152
2984	330616
2985	180282
2986	2153
2987	2154
2988	2156
2989	330615
2990	2157
2991	2158
2993	2159
2994	508834
2996	330614
2997	2161
2998	2168
2999	371443
2999	416367
3000	2188
3001	2193
3002	2196
3003	2197
3004	2198
3005	2200
3005	724063
3006	2201
3007	270367
3008	120031
3009	120032
3010	2204
3011	2205
3012	120033
3013	508822
3014	138749
3015	413833
3016	2206
3017	2207
3018	2210
3019	2211
3020	2212
3021	2213
3022	2214
3023	508838
3024	2215
3025	2216
3025	578776
3026	2217
3027	2218
3028	135968
3029	2219
3030	2220
3031	2221
3032	2222
3033	413835
3034	2223
3036	3668005
3037	2224
3037	508311
3038	414836
3039	135791
3040	2225
3041	2226
3042	2227
3043	2228
3045	2230
3046	2231
3047	330613
3048	2232
3049	2233
3050	2234
3051	180364
3052	2235
3052	281964
3053	2236
3054	2237
3055	2239
3056	489487
3058	2241
3059	2242
3060	2243
3061	2246
3062	2247
3063	3570068
3064	3570067
3066	2248
3067	2249
3069	330612
3070	2307
3070	274040
3071	17150
3071	370703
3072	2316
3073	2317
3074	2319
3074	252916
3075	2328
3075	320462
3077	2340
3078	2344
3081	2350
3083	2352
3084	42209
3086	2376
3087	2378
3088	2403
3089	2408
3090	2435
3222	1406
6144	370708
6144	1125674
7022	52958
7193	55427
9264	73541
9264	866112
9468	21938
9468	256616
9911	255699
9912	257659
9913	262241
9921	244674
9921	453344
9921	971763
9922	244994
10041	20942
10177	27338
10454	21540
10466	29228
10576	38040
10673	43349
10906	47082
10906	957265
11030	54320
11089	56342
11586	58953
11593	61594
11720	62860
12761	298120
12761	1366277
12820	73529
12864	65569
12865	65144
13517	60897
13798	66311
13955	70708
13966	73539
14126	52617
14177	62123
15019	73586
15040	69675
18744	676539
39722	244106
39723	318701
56697	39990
56697	262424
56697	267179
56698	64877
89323	1528
108878	317706
119806	55552
119848	71483
119848	665672
119865	304032
119877	398983
119881	398984
120041	268332
120042	252171
120046	261553
120047	263049
120051	530605
120055	64930
120060	307108
120062	290042
126566	473587
126584	48987
126587	61755
126587	674760
127380	261501
127398	1601
127399	1595
135771	1953
135772	1736
135779	247158
135780	247944
135781	250365
135794	62498
135806	3627108
135896	263029
135987	73540
136209	361350
138640	61915
138817	580783
139495	138744
139496	138745
139497	138746
139501	138747
180258	37228
180469	1609
180515	1467
180516	1502
180517	1503
180518	1509
180519	1510
180520	1515
180521	1517
180522	1523
180523	1532
180524	1533
180546	1536
180547	1550
180548	1587
180549	1588
180550	1589
180551	1596
180552	1599
180553	1603
180554	1617
180561	1623
180562	458025
180563	1640
180564	1642
180565	1678
180566	1680
180567	1683
180568	1684
180569	1685
180570	1686
180701	262205
180701	692207
180701	703078
180703	262210
180709	262217
180713	262220
180720	1513
180721	70623
180721	287637
180721	322937
180721	408293
181003	1687
181004	1694
181005	1695
181006	1697
181007	1700
181008	1731
181220	1778
181221	1784
181264	6026
236588	321771
236588	472773
236588	472856
236876	20463
267622	1164066
329725	2345
329726	1766
329727	180363
329728	138727
329729	438930
329730	240166
329731	23778
329732	39283
329733	69847
329733	1935382
329734	258246
329735	262215
329736	138755
329737	1777
329738	374762
329738	1266430
329739	305078
329740	38291
329741	37449
329741	751765
329742	38288
329761	138748
329762	402950
329763	309133
329764	138726
329765	307064
329766	73436
329767	73435
329768	73434
329769	73433
329770	73432
329771	73431
329772	73430
329773	73429
329774	73428
329775	73427
329776	73426
329777	1392260
329778	52896
329779	67733
329780	246760
329781	17723
329782	36911
329782	36916
329783	66660
329784	20602
329785	274895
329786	310179
329787	41007
329787	453509
329788	295554
329789	274868
329790	320407
329813	29343
329814	57269
329815	48535
329816	35017
329817	19960
329818	19467
329819	3627112
329820	460021
329821	258439
329822	289082
329823	320044
329824	56303
329825	32686
329826	66328
329827	70735
329828	71804
329829	72356
329830	19177
329830	65008
329830	954409
329830	1185237
329831	63125
329832	60721
329833	58914
329834	57782
329835	57125
329836	56221
329837	54549
329838	53488
329839	52850
329840	52412
329841	51935
329842	51598
329843	47749
329844	45472
329845	40981
329846	37108
329847	34705
329848	34313
329849	32129
329850	30245
329851	29133
329852	28768
329853	27821
329854	26952
329855	26306
329856	26063
329856	414954
329857	23650
329858	18630
329859	240989
329861	243290
329862	243649
329863	244006
329864	247942
329865	248028
329866	248356
329866	262903
329867	248918
329868	253903
329869	254625
329870	258209
329871	261457
329871	924937
329872	258064
329872	263379
329872	694526
329873	265373
329874	265640
329875	265971
329877	267157
329878	268925
329879	269218
329880	309605
329881	314161
329882	310692
329884	279178
329885	272454
329886	279561
329887	284845
329888	286411
329889	288257
329889	758521
329890	290311
329891	295459
329892	295910
329893	641052
329894	273126
329895	493766
329896	296491
329897	297581
329898	302573
329899	306925
329900	308130
329910	71751
329911	28994
329912	323316
329913	68021
329914	66467
329915	66805
329916	67818
329917	60633
329918	300904
329919	347331
329920	24649
329921	305859
329922	312482
329923	313899
329924	315536
329925	317065
329926	319228
329926	785433
329927	325000
329928	300534
329929	295186
329930	294472
329931	294363
329931	467813
329932	290626
329933	288560
329934	286074
329935	285799
329936	284281
329937	259946
329937	2425565
329938	281821
329939	274862
329940	274392
329941	273326
329942	272307
329943	269103
329944	268307
329945	259074
329946	258589
329947	258509
329948	251973
329949	256645
329950	253262
329951	252611
329952	251050
329953	247866
329954	247372
329955	242369
329956	242107
329957	240970
329958	18419
329959	18729
329960	61725
329960	515536
329961	3627114
329962	64526
329963	57662
329964	55529
329965	52209
329966	50523
329967	46823
329968	48618
329969	42572
329970	42096
329971	39297
329972	38724
329973	34792
329974	34428
329975	34333
329976	30967
329977	30800
329978	30787
329979	28288
329980	27046
329981	27014
329982	26093
329983	25478
329985	37790
329986	20566
329987	20999
329988	21362
329989	21672
329990	21816
329991	23187
329993	273621
329994	321435
329996	256141
329996	633178
329997	66346
329998	49376
329999	49273
330000	39510
330001	37220
330003	23227
330004	239634
330005	262870
330006	290395
330007	297836
330008	308345
330009	315852
330010	319018
330011	323875
330019	73543
330020	72743
330021	71827
330022	67291
330023	65085
330024	61741
330025	53798
330026	53719
330027	43595
330028	35029
330029	31843
330030	29829
330031	28002
330031	1499361
330031	1499363
330032	27583
330033	594681
330034	23508
330035	240084
330037	257138
330039	259514
330040	265094
330041	267062
330042	267201
330044	272384
330045	272981
330046	275345
330047	276017
330048	279314
330049	279771
330050	283739
330051	283975
330052	290403
330053	290816
330054	322112
330055	312378
330056	307982
330057	313936
330058	304064
330059	298681
330060	256762
330061	26953
330062	43888
330063	248340
330064	279502
330065	315348
330066	322448
330067	256449
330068	270064
330069	46114
330070	73746
330071	71519
330072	58737
330073	60263
330074	57630
330075	30244
330076	29449
330077	23493
330078	242054
330079	252605
330080	260834
330081	248017
330082	297564
330083	299584
330084	255986
330085	319945
330086	320308
330087	322735
330088	324202
330090	264958
330091	272536
330091	378913
330091	448963
330092	268641
330093	266920
330094	275259
330095	274934
330096	413830
330097	323497
330097	405788
330097	854428
330098	320395
330099	320202
330100	318783
330101	317828
330102	313732
330102	1343433
330103	309715
330105	307284
330106	302850
330107	302228
330108	301891
330109	295591
330110	283162
330111	286805
330112	284772
330113	281706
330113	515572
330114	281616
330115	281590
330116	281530
330116	281540
330117	281422
330118	279171
330120	299804
330122	248324
330123	305842
330124	281903
330124	427920
330126	294437
330127	265309
330128	58882
330130	277746
330131	294685
330132	299703
330133	311494
330134	313070
330135	310591
330136	261870
330137	259857
330138	257768
330139	254291
330140	253089
330141	17481
330142	251402
330143	250210
330144	249750
330145	270325
330146	241623
330147	239229
330148	16704
330149	17704
330149	71624
330150	28730
330151	54945
330152	56668
330153	308817
330154	22571
330155	44439
330156	51717
330157	60468
330158	39684
330159	31241
330160	243745
330161	260281
330162	261575
330163	276465
330164	306646
330165	309380
330166	309982
330167	316074
330168	50545
330205	307749
330206	274287
330294	423079
330294	464908
330522	73404
330567	74007
330569	74001
330570	74000
330572	73996
330573	1539
330574	73993
330575	73992
330576	73991
330577	73989
330578	73988
330579	73987
330624	320140
330625	317983
330626	312650
330627	310114
330628	299569
330629	293362
330630	288541
330630	730379
330631	288157
330631	1465969
330632	285633
330634	283302
330635	281818
330636	281662
330637	40421
330637	885665
330638	277721
330639	275812
330640	274427
330641	274204
330642	267493
330643	267364
330644	46650
330646	265464
330647	265432
330648	265161
330649	263155
330650	262053
330651	261805
330652	259975
330654	257266
330654	257268
330654	460058
330655	256196
330656	254593
330658	249583
330659	247881
330660	246670
330661	39004
330662	244546
330663	243320
330664	243200
330665	242820
330666	242633
330667	15899
330668	18284
330669	19876
330670	22053
330671	22977
330672	23737
330673	24857
330673	432882
330673	432884
330675	35746
330676	37440
330677	41799
330679	20384
330679	42489
330679	599209
330680	44192
330681	44591
330682	44911
330683	44981
330684	49721
330685	54710
330686	56432
330686	2852697
330687	57563
330688	73822
330689	73972
330690	73984
330691	74002
330941	24721
330978	36453
330979	24656
330980	36456
330981	36442
330982	36458
331025	53978
331026	53979
331027	53981
331028	53982
331029	53983
331030	53984
331066	285524
331067	285525
331068	285526
331069	285527
331070	285528
331071	285529
331072	285530
331073	285533
331074	285534
331075	285535
331076	285537
331077	285538
331209	1783
331210	1785
331211	1786
331212	1817
331213	1833
331261	71160
331264	71161
331271	71162
331272	71163
331275	71165
331276	17479
331277	71167
331277	1475860
331278	71168
331279	71169
331337	270697
331338	270698
331339	270700
331340	270701
331341	270702
331342	270703
331343	270704
331344	270705
331345	270706
331346	270707
331347	270709
331347	1216015
331441	42261
331442	42262
331443	42263
331444	42264
331445	41638
331445	1111564
5954377	42267
331447	42268
331448	42269
331449	42270
331450	42271
331451	42273
331452	42274
331453	42275
331454	42276
331455	42277
331578	268218
331579	268219
331580	268221
331581	268222
331582	268223
331583	268224
331584	268226
331585	268228
331586	268229
331587	55639
331588	55640
331589	55641
331590	55642
331591	55643
331592	55644
331593	55645
331594	55646
331595	55648
331596	55649
331597	55508
331597	1682992
331598	55651
331599	55652
331600	55653
331673	56256
331674	56257
331675	56258
331676	56259
331677	56260
331678	56261
331679	56262
331680	56264
331681	56266
331682	56268
331683	56269
331684	56270
331685	56271
331686	56272
331687	56273
331711	246659
331712	246661
331713	246662
331714	246665
331715	246666
331716	246671
331717	67057
331732	314660
331733	314661
331734	314662
331735	314663
331736	314664
331737	314666
331738	314668
331739	314669
331740	314670
331741	314672
331755	293618
331756	293619
331757	293620
331758	293621
331759	293624
331760	293627
331765	316104
331766	316098
331767	316109
331768	316110
331769	316111
331770	316112
331771	316114
331772	316115
331772	599703
331773	316117
331774	316118
331775	316119
331777	39175
331778	39176
331779	39177
331780	38525
331781	39184
331782	39185
331783	39187
331784	39188
331785	39189
331786	39190
331787	39191
331792	267227
331793	267228
331794	267229
331795	267230
331796	267218
331797	267232
331798	267233
331799	267234
331800	267235
331802	39195
331803	39198
331804	39199
331921	321086
331922	321087
331923	321088
331924	321089
331925	321090
331927	321091
331928	321092
331929	321093
331930	321095
331931	321096
331931	469129
331932	321097
332098	320772
332137	332138
332137	687364
332215	258076
332216	49228
332217	32265
332218	56331
332219	258943
332225	51482
332227	138919
332228	403068
332230	64233
332230	453219
333162	36381
333163	36382
333165	16117
333487	333485
333597	1581080
334215	319262
334216	319263
334217	319264
334218	319265
334219	319266
334220	319267
334221	319268
334222	319269
334222	559355
334222	665829
334223	319270
334224	319271
334225	319272
334226	319273
334227	319274
335373	305184
336278	276262
336280	303863
336280	3605380
336281	289553
336282	2756593
336285	291559
336290	294885
336291	282733
336293	325986
336294	528091
336296	313290
336297	614436
336297	614437
336298	292619
336300	516601
336302	283517
336302	284234
336302	750938
336304	290546
336306	318416
336307	278195
336308	287052
336308	309537
336309	299376
336310	453650
336311	457971
336315	312513
336315	313230
336315	337076
336315	1152188
336315	1300166
336316	304026
336317	53098
336319	53827
336320	32481
336321	22393
336322	64239
336323	19881
336324	33256
336325	45877
336326	37987
336327	26185
336328	44295
336329	71571
336330	29287
336331	32635
336332	61172
336333	72188
336334	64192
336335	30046
336336	48029
336337	46686
336338	72856
336339	69903
336340	24206
336341	38222
336342	26638
336342	34312
336343	56120
336344	21028
336345	72481
336346	53233
336347	33995
336348	25174
336349	52298
336349	488179
336350	20849
336351	42290
336352	65955
336353	45825
336354	69199
336355	42070
336356	30371
336357	37184
336358	54570
336359	23808
336360	41125
336361	66613
336362	43117
336363	20585
336364	854279
336366	48755
336367	59467
336368	1535864
336369	23707
336370	38729
336370	378042
336370	385687
336371	19421
336371	569759
336372	47345
336373	72999
336374	60846
336375	69205
336376	48720
336377	20636
336378	62772
336379	26318
336380	48098
336381	23050
336382	49748
336383	24358
336384	67244
336385	52693
336386	34092
336387	54519
336388	35978
336389	317886
336390	326247
336391	436855
336393	307247
336395	291598
336396	318979
336397	290281
336398	277888
336399	283305
336399	674765
336401	969139
336405	281448
336406	283277
336407	325694
336408	263265
336409	300824
336410	318308
336516	56890
336517	43981
336518	57017
336519	56538
336520	47935
336522	72325
336523	33718
336524	63552
336525	40902
336526	42691
336527	22072
336528	30085
336530	69858
336531	70040
336532	22045
336533	42095
336535	48188
336537	19429
336538	72553
336539	41982
336540	4431177
336541	46597
336545	35537
336547	37929
336548	34653
336549	36652
336550	24250
336551	70930
336552	18661
336553	22297
336554	67086
336555	34822
336556	45466
336558	47689
336559	36361
336560	39507
336561	39439
336562	26275
336563	20660
336564	25688
336565	27860
336566	31550
336567	464554
336568	50147
336569	49677
336570	32070
336571	59895
336572	43875
336573	32940
336574	27155
336757	300825
336758	58684
336759	56208
336760	19795
336761	67267
336762	22899
336763	51690
336764	32455
336765	19649
336765	19683
336765	1184075
336766	73585
336767	38831
336768	44929
336769	34218
336770	19781
336770	843158
336771	48964
336772	56567
336772	56609
336773	29685
336774	23478
336775	60417
336776	28031
336777	1654
336778	17108
336779	69845
336780	56676
336781	46178
336782	36292
336783	49688
336784	27938
336785	56358
336786	19880
336788	50744
336789	18326
336790	53059
336791	58189
336792	25351
336793	52111
336794	21712
336795	65790
336796	316869
336797	73626
336798	37998
336799	17159
336800	314895
336800	388697
336800	496542
336801	58097
336803	23513
336805	42097
336805	55399
336806	52623
336808	37537
336809	279257
336810	28786
336811	28169
336812	20244
336813	17227
336814	59094
336816	278239
336817	65457
336818	43434
336819	47124
336820	31591
336820	832060
336821	311156
336823	55721
336824	23907
336825	58307
336826	59688
336827	312186
336828	55139
336829	26506
336830	337081
336831	312411
336832	282982
336833	289265
336834	287617
336835	299650
336836	291557
336837	292009
336838	313514
336840	70864
336841	53119
336842	65399
336843	39444
336844	25970
336844	1103335
336844	1154008
336845	46490
336846	29551
336848	296631
336849	316608
336850	280217
337088	1862
337088	456237
337094	374490
337094	497952
337095	18876
337096	71762
337097	68022
337098	26461
337099	43697
337100	68727
337100	2333681
337102	70673
337103	62951
337105	65918
337106	21673
337108	63019
337109	48453
337111	26254
337112	16434
337113	70981
337114	38589
337115	29226
337116	68938
337117	45764
337131	301132
337132	453601
337133	283655
337134	288527
337135	280336
337139	295268
337140	305555
337141	307504
337142	298785
337143	292734
337146	306675
337147	292320
337148	41421
337149	46238
337150	70664
337151	72526
337152	64866
337153	37190
337154	72028
337155	23644
337156	44359
337157	67137
337175	283887
337216	337215
337795	40774
337796	55745
337796	508336
337797	53383
337798	245107
337799	290805
337800	18199
337807	315868
337808	45899
337809	38731
337810	47815
337811	47561
337812	50471
337813	43943
337814	16717
337815	53848
337816	63062
337817	62273
337819	53338
337820	57066
337882	51669
337883	242219
337884	305253
337885	289446
337886	297766
337886	524417
337887	24565
337888	312680
337969	268907
338003	247544
338205	40001
338206	40003
338208	40004
338208	687842
338209	40007
338211	40010
338212	40014
338238	253538
338239	278743
338239	1544466
338240	321568
338241	261299
338242	42774
338244	318121
338245	239805
338507	286733
338508	259025
338509	28313
338509	1445304
338511	321629
338512	2028793
338513	25740
338514	314448
338515	248579
338516	285007
338517	251576
338518	1538169
338520	3570075
338521	67670
338522	35168
338523	238100
338524	276254
338525	262066
338526	278829
338528	272213
338530	40281
338531	470162
338532	490262
338533	68448
338535	280988
338537	45339
338538	17105
338539	25145
338540	302037
338541	281410
338542	298095
338543	3570073
338543	3570074
338544	17721
338544	31092
338545	271731
338547	254539
338548	319611
338549	2447351
338550	38957
338551	44201
338552	242117
338553	3570071
338554	275239
338554	595865
338555	64404
338556	261334
338557	301952
338558	30190
338559	463306
338560	262932
338561	251055
338561	251089
338561	1286503
338562	50955
338563	289037
338564	3570070
338565	243565
338565	844198
338566	474597
338568	58828
338569	62130
338570	453820
338571	3570069
338572	315866
338573	57320
338575	254955
338576	69689
338577	281184
338578	295073
338581	262604
338582	740121
338583	310374
338584	314982
338585	291775
338587	1703302
338588	16711
338589	273617
338592	1365904
338594	238246
338595	278461
338597	23882
338598	255382
338598	1055664
338599	313082
338600	19946
338600	25891
338600	40660
338600	40661
338601	259747
338601	261748
338601	261749
338602	65894
338603	299866
338604	317150
338606	313874
338607	323216
338610	293377
338611	257885
338612	46925
338613	63967
338614	303625
338615	319321
338616	1323226
338617	33187
338618	287056
338619	318230
338621	2842440
338622	53109
338623	27305
338624	32616
338625	36650
338650	263879
338652	253590
338653	63783
338653	664980
338653	1103222
338655	616036
338656	265365
338657	57594
338658	278913
338675	312800
338676	294238
338678	315634
338679	257732
338680	240852
338681	44467
338682	66251
338683	59401
338689	293014
338693	378292
338693	932516
338695	254743
338697	301767
338699	21666
338700	32345
338701	250491
338701	1225105
338702	308254
338703	239895
338710	323143
338714	2448
338716	19931
338719	313493
338723	17343
338725	294352
338727	260854
338728	276629
338729	288795
338731	314567
338731	314568
338731	314569
338731	1008961
338733	45039
338814	328497
338815	266807
338816	240610
338817	44088
338819	254257
338821	314481
338824	251230
338825	295689
338830	293977
338831	322572
338832	44464
338833	64387
338838	268717
338839	24765
338840	312843
338841	49004
338845	291921
338846	71856
338847	290936
338848	249356
338850	319334
338851	72524
338854	327777
338857	31906
338858	300726
338859	62979
338861	305480
338862	246541
338864	271258
338866	29760
338867	52733
338869	32864
338870	315842
338871	264619
338872	238837
338873	716175
338875	257748
338876	258219
338877	316544
338878	274196
338879	250250
338880	254410
338881	296328
338882	251942
338883	252974
338884	325297
338885	1877
338912	52425
338914	307129
338915	72570
338916	453183
338917	2136
338917	38932
338917	38937
338917	38938
338917	634087
338918	243674
338919	35674
338920	316949
338921	257200
338922	255942
338923	268707
338924	22383
338926	66281
338930	2272
338936	269622
338941	33072
338941	1448394
338941	1448397
338943	300469
338945	255005
338946	54274
338947	300215
338950	299692
338954	328997
338955	303798
338957	279158
338959	315234
338963	38981
338966	72348
339002	485029
339004	307688
339006	46994
339008	254547
339011	239416
339012	265500
339016	305922
339017	316079
339018	302980
339019	54941
339021	63892
339022	277766
339022	1543929
339023	312789
339024	29486
339027	742177
339028	241558
339029	22493
339032	60690
339034	25859
339035	286116
339036	26713
339038	274037
339038	2111929
339039	252973
339039	1069555
339047	282478
339050	278468
339051	256587
339053	397322
339054	71867
339056	301623
339058	30205
339059	34846
339060	73271
339061	304886
339062	298200
339064	242076
339065	49019
339065	1543442
339067	22074
339068	38094
339070	32571
339070	292838
339071	59250
339071	670056
339072	321446
339073	72451
339074	73126
339075	315663
339076	25134
339077	304908
339078	24410
339079	58710
339080	243899
339090	286179
339092	27901
339094	43048
339095	26134
339096	36418
339097	22218
339098	291416
339099	242237
339101	24553
339102	68872
339103	303445
339103	603677
339106	248048
339107	309043
339108	289551
339108	453381
339111	60711
339113	69427
339116	286823
339116	841639
339116	1938925
339117	299510
339118	35023
339119	19513
339120	73919
339121	32213
339123	300547
339125	18583
339125	755141
339127	26695
339128	256550
339130	40032
339131	284921
339132	59659
339133	278806
339134	239934
339135	35914
339138	295670
339159	241883
339161	288782
339164	269320
339165	314007
339165	454497
339166	311202
339167	315297
339167	315774
339167	855378
339173	297165
339181	279676
339183	1190454
339187	277985
339191	465957
339201	326360
339204	418624
339206	308481
339206	503087
339207	297706
339210	582953
339237	339238
339237	435207
339237	757404
339260	309747
339261	248837
339262	62691
339264	27645
339264	256074
339264	1570112
339265	2369
339265	17188
339265	70894
339265	240656
339265	240697
339265	1128006
339265	1256839
339266	734392
339266	734405
339268	248868
339269	254765
339270	71117
339271	249220
339291	270289
339293	55714
339295	297848
339296	327239
339297	21292
339298	70538
339301	19289
339303	286070
339305	300479
339306	38345
339307	30014
339309	254567
339310	34831
339312	594600
339313	259389
339314	294185
339314	294187
339316	21026
339324	338272
339325	41016
339327	433531
339329	245639
339330	282593
339331	306429
339333	63212
339334	250135
339335	1425601
339336	279601
339337	53019
339338	56969
339338	236799
339339	263199
339341	831597
339344	269389
339345	261060
339346	931366
339362	71010
339363	38691
339363	61908
339363	954591
339370	60847
339374	25591
339374	1046483
339377	415516
339379	22080
339380	294127
339381	31802
339382	320031
339383	272762
339387	42786
339388	314588
339390	318133
339391	324836
339392	242847
339392	1311330
339394	72707
339395	316272
